Subject,ItemNo,Reaction.Time,Condition,item_num
bxf230,8,496.7199999373406,unrelated,Even
bxf230,8,486.99000000488013,related,Even
bxf230,9,532.8100000042468,unrelated,Odd
bxf230,9,513.3700000587851,related,Odd
bxf230,10,548.1200000504032,unrelated,Even
bxf230,10,576.1250000214204,related,Even
bxf230,11,530.3049999056384,unrelated,Odd
bxf230,11,441.6450000135228,related,Odd
bxf230,12,522.2399999620393,unrelated,Even
bxf230,12,534.8000000230968,related,Even
bxf230,13,541.2700000451878,unrelated,Odd
bxf230,13,490.04000006243587,related,Odd
bxf230,14,483.0750001128763,related,Even
bxf230,14,615.5949999811128,unrelated,Even
bxf230,15,498.72499995399266,related,Odd
bxf230,15,484.485000022687,unrelated,Odd
bxf230,16,520.4900000244379,unrelated,Even
bxf230,16,565.9750000340864,related,Even
bxf230,17,646.100000012666,related,Odd
bxf230,17,722.6800000062212,unrelated,Odd
bxf230,18,518.7300000106916,unrelated,Even
bxf230,18,498.95000003743917,related,Even
bxf230,19,418.8100000610575,related,Odd
bxf230,19,464.7799999220297,unrelated,Odd
bxf230,21,553.0400000279769,unrelated,Odd
bxf230,21,468.9500000094995,related,Odd
bxf230,22,545.1450000982732,unrelated,Even
bxf230,22,500.95000001601875,related,Even
bxf230,23,706.8900000303984,unrelated,Odd
bxf230,23,507.0599999744445,related,Odd
bxf230,24,497.40999995265156,related,Even
bxf230,24,482.2799999965355,unrelated,Even
bxf230,25,517.009999952279,related,Odd
bxf230,25,472.524999990128,unrelated,Odd
bxf230,26,474.225000012666,related,Even
bxf230,26,587.5150000210851,unrelated,Even
bxf230,27,411.78999992553145,unrelated,Odd
bxf230,27,700.3350000595674,related,Odd
bxf230,28,710.5199999641627,related,Even
bxf230,28,519.6999999461696,unrelated,Even
bxf230,29,896.1450000060722,unrelated,Odd
bxf230,29,925.3250000765547,related,Odd
bxf230,30,820.9900000365451,unrelated,Even
bxf230,30,601.1850000359118,related,Even
bxf230,31,542.1549999155104,unrelated,Odd
bxf230,31,580.6299999821931,related,Odd
bxf230,32,476.2199999531731,related,Even
bxf230,32,588.469999958761,unrelated,Even
bxf230,33,701.6949999378994,related,Odd
bxf230,33,505.1149999490008,unrelated,Odd
bxf230,34,549.0100000752136,related,Even
bxf230,34,640.8700000029057,unrelated,Even
bxf230,35,485.52500002551824,unrelated,Odd
bxf230,35,511.3799999235198,related,Odd
bxf230,36,432.1899999631569,unrelated,Even
bxf230,36,517.920000012964,related,Even
bxf230,37,614.6749999606982,related,Odd
bxf230,37,563.2250000489876,unrelated,Odd
bxf230,38,458.57000001706183,unrelated,Even
bxf230,38,477.9750000452623,related,Even
bxf230,40,946.8299999134615,unrelated,Even
bxf230,40,519.9149999534711,related,Even
cek084,1,564.0699998475611,related,Odd
cek084,1,583.8699999731034,unrelated,Odd
cek084,2,535.7699999585748,unrelated,Even
cek084,2,707.4550001416355,related,Even
cek084,3,525.2600000239909,unrelated,Odd
cek084,3,708.0800000112504,related,Odd
cek084,4,625.5649998784065,related,Even
cek084,4,562.0099999941885,unrelated,Even
cek084,5,566.435000160709,unrelated,Odd
cek084,5,705.1850000862032,related,Odd
cek084,6,529.9949999898672,related,Even
cek084,6,634.8399999551475,unrelated,Even
cek084,7,760.0699998438358,related,Odd
cek084,7,526.7900000326335,unrelated,Odd
cek084,8,804.7700000461191,unrelated,Even
cek084,8,627.0500000100583,related,Even
cek084,9,634.6599999815226,unrelated,Odd
cek084,9,616.6000000666827,related,Odd
cek084,10,704.3000000994653,unrelated,Even
cek084,10,598.6949999351054,related,Even
cek084,11,610.6549999676645,unrelated,Odd
cek084,11,514.8050000425428,related,Odd
cek084,12,519.9400000274181,unrelated,Even
cek084,12,796.8699999619275,related,Even
cek084,13,548.8849999383092,related,Odd
cek084,13,632.8650000505149,unrelated,Odd
cek084,14,917.7850000560284,unrelated,Even
cek084,14,660.8549999073148,related,Even
cek084,15,545.2050000894815,related,Odd
cek084,15,557.9750000033528,unrelated,Odd
cek084,16,689.5449999719858,unrelated,Even
cek084,16,653.6700001452118,related,Even
cek084,18,632.5000000651926,unrelated,Even
cek084,18,1083.7399999145418,related,Even
cek084,19,597.2400000318885,unrelated,Odd
cek084,19,667.2050000634044,related,Odd
cek084,20,666.9550000224262,unrelated,Even
cek084,20,662.6350001897663,related,Even
cek084,21,720.3899999149144,unrelated,Odd
cek084,21,618.640000000596,related,Odd
cek084,22,649.3100000079721,related,Even
cek084,22,617.1299999114126,unrelated,Even
cek084,23,656.4350000116974,unrelated,Odd
cek084,23,556.63500004448,related,Odd
cek084,24,762.6450001262128,related,Even
cek084,24,1473.750000121072,unrelated,Even
cek084,25,627.1550001110882,unrelated,Odd
cek084,25,558.1849999725819,related,Odd
cek084,26,462.9450000356883,unrelated,Even
cek084,26,502.64499988406897,related,Even
cek084,27,792.7500000223517,unrelated,Odd
cek084,27,608.3299999590963,related,Odd
cek084,28,557.7199999243021,unrelated,Even
cek084,28,660.7350001577288,related,Even
cek084,29,825.7500000763685,unrelated,Odd
cek084,29,544.4750001188368,related,Odd
cek084,32,541.5000000502914,related,Even
cek084,33,883.0250001046807,unrelated,Odd
cek084,33,532.5799998827279,related,Odd
cek084,34,804.8949998337775,related,Even
cek084,34,704.0250001009554,unrelated,Even
cek084,35,899.1600000299513,unrelated,Odd
cek084,35,567.9599998984486,related,Odd
cek084,36,1149.005000013858,unrelated,Even
cek084,36,465.95999994315207,related,Even
cek084,37,856.1700000427663,unrelated,Odd
cek084,37,472.8250000625849,related,Odd
cek084,38,580.19999996759,related,Even
cek084,38,667.1599999535829,unrelated,Even
cek084,39,662.0050000492483,related,Odd
cek084,39,802.2849999833852,unrelated,Odd
cek084,40,1130.8599999174476,related,Even
cek084,40,1338.630000129342,unrelated,Even
cwh124,1,686.6199999931268,unrelated,Odd
cwh124,1,506.9649999932153,related,Odd
cwh124,2,521.0650000080932,related,Even
cwh124,2,541.0350000020117,unrelated,Even
cwh124,3,584.4749999960186,unrelated,Odd
cwh124,3,399.53999999852385,related,Odd
cwh124,4,463.4700000024168,unrelated,Even
cwh124,4,1044.1050000081304,related,Even
cwh124,5,541.9750000000931,unrelated,Odd
cwh124,5,480.3549999924144,related,Odd
cwh124,6,432.53000000549946,unrelated,Even
cwh124,6,416.045000005397,related,Even
cwh124,7,549.5650000084424,related,Odd
cwh124,7,650.8250000042608,unrelated,Odd
cwh124,9,1000.304999994114,related,Odd
cwh124,9,444.69499999831896,unrelated,Odd
cwh124,10,712.8800000064075,related,Even
cwh124,10,527.1450000000186,unrelated,Even
cwh124,11,528.1150000082562,unrelated,Odd
cwh124,11,527.5850000034552,related,Odd
cwh124,12,439.60000001243316,related,Even
cwh124,12,900.9799999912502,unrelated,Even
cwh124,13,548.0749999987893,related,Odd
cwh124,13,396.4750000013737,unrelated,Odd
cwh124,14,451.15500000247266,related,Even
cwh124,14,657.4249999976018,unrelated,Even
cwh124,15,510.085000001709,unrelated,Odd
cwh124,15,546.1000000068452,related,Odd
cwh124,16,450.3499999991618,related,Even
cwh124,16,544.770000007702,unrelated,Even
cwh124,17,559.6100000111619,related,Odd
cwh124,17,620.0699999899371,unrelated,Odd
cwh124,18,468.40499999234453,unrelated,Even
cwh124,18,505.0350000092294,related,Even
cwh124,19,555.8250000030966,related,Odd
cwh124,19,495.23000000044703,unrelated,Odd
cwh124,20,511.1499999911757,unrelated,Even
cwh124,21,598.9799999952083,related,Odd
cwh124,21,651.8099999957485,unrelated,Odd
cwh124,22,529.355000006035,unrelated,Even
cwh124,22,490.9099999931641,related,Even
cwh124,23,501.82499999937136,related,Odd
cwh124,23,581.9800000026589,unrelated,Odd
cwh124,24,546.4300000021467,related,Even
cwh124,24,496.9500000006519,unrelated,Even
cwh124,25,424.01000000245403,related,Odd
cwh124,25,493.544999990263,unrelated,Odd
cwh124,26,605.4350000049453,unrelated,Even
cwh124,26,431.45499999809545,related,Even
cwh124,27,437.21000000368804,related,Odd
cwh124,27,504.33999999950174,unrelated,Odd
cwh124,28,558.534999989206,unrelated,Even
cwh124,28,469.8199999984354,related,Even
cwh124,29,494.0599999972619,related,Odd
cwh124,29,510.69000001007225,unrelated,Odd
cwh124,30,501.8299999937881,unrelated,Even
cwh124,30,416.71999999380205,related,Even
cwh124,31,669.9999999982538,related,Odd
cwh124,31,932.9350000043632,unrelated,Odd
cwh124,33,551.5699999959907,unrelated,Odd
cwh124,33,1614.4799999892712,related,Odd
cwh124,34,579.8049999866635,unrelated,Even
cwh124,34,504.400000005262,related,Even
cwh124,35,510.28000000223983,unrelated,Odd
cwh124,35,606.8400000076508,related,Odd
cwh124,36,408.42500000144355,unrelated,Even
cwh124,36,444.5700000069337,related,Even
cwh124,37,513.5299999965355,unrelated,Odd
cwh124,37,441.5750000043772,related,Odd
cwh124,38,507.8250000078697,related,Even
cwh124,38,484.54999999376014,unrelated,Even
cwh124,40,748.5799999994924,unrelated,Even
cwh124,40,508.8350000005448,related,Even
dav028,1,588,related,Odd
dav028,1,474,unrelated,Odd
dav028,2,494,unrelated,Even
dav028,2,672,related,Even
dav028,3,692,related,Odd
dav028,3,476,unrelated,Odd
dav028,4,467,related,Even
dav028,4,627,unrelated,Even
dav028,5,603,unrelated,Odd
dav028,5,622,related,Odd
dav028,6,989,related,Even
dav028,6,682,unrelated,Even
dav028,7,608,related,Odd
dav028,7,616,unrelated,Odd
dav028,8,646,unrelated,Even
dav028,8,524,related,Even
dav028,9,619,related,Odd
dav028,9,662,unrelated,Odd
dav028,10,539,related,Even
dav028,10,564,unrelated,Even
dav028,11,764,related,Odd
dav028,11,556,unrelated,Odd
dav028,12,799,related,Even
dav028,12,608,unrelated,Even
dav028,13,583,unrelated,Odd
dav028,13,427,related,Odd
dav028,14,720,unrelated,Even
dav028,14,577,related,Even
dav028,15,659,related,Odd
dav028,15,528,unrelated,Odd
dav028,16,629,related,Even
dav028,16,529,unrelated,Even
dav028,17,631,related,Odd
dav028,17,502,unrelated,Odd
dav028,18,481,unrelated,Even
dav028,18,508,related,Even
dav028,19,676,unrelated,Odd
dav028,19,554,related,Odd
dav028,20,701,unrelated,Even
dav028,20,578,related,Even
dav028,21,805,unrelated,Odd
dav028,21,600,related,Odd
dav028,23,694,unrelated,Odd
dav028,23,547,related,Odd
dav028,24,619,unrelated,Even
dav028,24,594,related,Even
dav028,25,643,unrelated,Odd
dav028,25,459,related,Odd
dav028,26,665,unrelated,Even
dav028,26,714,related,Even
dav028,27,605,unrelated,Odd
dav028,27,426,related,Odd
dav028,28,682,unrelated,Even
dav028,28,593,related,Even
dav028,29,530,unrelated,Odd
dav028,29,521,related,Odd
dav028,30,559,related,Even
dav028,30,697,unrelated,Even
dav028,31,699,related,Odd
dav028,31,585,unrelated,Odd
dav028,32,699,unrelated,Even
dav028,32,600,related,Even
dav028,33,614,unrelated,Odd
dav028,33,649,related,Odd
dav028,34,634,unrelated,Even
dav028,34,613,related,Even
dav028,35,708,unrelated,Odd
dav028,35,601,related,Odd
dav028,36,720,related,Even
dav028,36,530,unrelated,Even
dav028,37,675,unrelated,Odd
dav028,37,515,related,Odd
dav028,38,619,unrelated,Even
dav028,38,441,related,Even
dav028,39,536,related,Odd
dav028,39,714,unrelated,Odd
dav028,40,690,unrelated,Even
dav028,40,524,related,Even
dfq256,1,528.3399999999529,related,Odd
dfq256,1,645.5149999998976,unrelated,Odd
dfq256,2,623.4150000000373,unrelated,Even
dfq256,2,502.95000000006985,related,Even
dfq256,3,463.94499999996333,unrelated,Odd
dfq256,3,628.5150000001304,related,Odd
dfq256,4,596.3400000000256,unrelated,Even
dfq256,4,509.6049999999814,related,Even
dfq256,5,798.534999999858,unrelated,Odd
dfq256,6,609.3450000000885,unrelated,Even
dfq256,6,2229.820000000065,related,Even
dfq256,7,513.3099999999249,related,Odd
dfq256,7,440.32500000004075,unrelated,Odd
dfq256,8,534.744999999908,related,Even
dfq256,8,891.0400000002119,unrelated,Even
dfq256,9,590.3549999998068,unrelated,Odd
dfq256,9,947.3099999999977,related,Odd
dfq256,10,482.98499999998603,unrelated,Even
dfq256,10,477.84499999985565,related,Even
dfq256,11,549.1150000000198,related,Odd
dfq256,11,482.7849999999162,unrelated,Odd
dfq256,12,484.20499999997264,related,Even
dfq256,12,486.3100000000559,unrelated,Even
dfq256,13,886.3300000000745,unrelated,Odd
dfq256,13,683.4550000000745,related,Odd
dfq256,14,559.160000000018,unrelated,Even
dfq256,14,823.5649999999441,related,Even
dfq256,15,543.4149999998626,unrelated,Odd
dfq256,15,499.9449999999488,related,Odd
dfq256,16,1059.5749999999825,related,Even
dfq256,18,515.8050000000076,related,Even
dfq256,18,559.5349999999889,unrelated,Even
dfq256,19,543.1899999998859,unrelated,Odd
dfq256,19,360.69999999995343,related,Odd
dfq256,20,569.534999999858,unrelated,Even
dfq256,20,715.6550000000279,related,Even
dfq256,21,469.22999999992317,related,Odd
dfq256,21,617.5600000001723,unrelated,Odd
dfq256,22,549.1450000000768,related,Even
dfq256,22,549.0550000000512,unrelated,Even
dfq256,23,518.8599999998987,unrelated,Odd
dfq256,23,1575.58500000005,related,Odd
dfq256,24,407.00500000003376,related,Even
dfq256,24,444.5800000001327,unrelated,Even
dfq256,25,476.71000000002823,unrelated,Odd
dfq256,25,602.4449999999488,related,Odd
dfq256,26,503.29499999996915,related,Even
dfq256,26,510.79000000009546,unrelated,Even
dfq256,28,431.29500000008557,related,Even
dfq256,28,489.9199999999837,unrelated,Even
dfq256,29,529.6399999999558,unrelated,Odd
dfq256,29,594.515000000014,related,Odd
dfq256,30,770.5750000000116,unrelated,Even
dfq256,30,684.0700000000652,related,Even
dfq256,31,485.26500000001397,unrelated,Odd
dfq256,31,542.859999999986,related,Odd
dfq256,32,853.8100000001723,related,Even
dfq256,32,621.4249999998137,unrelated,Even
dfq256,33,662.9449999999488,related,Odd
dfq256,33,669.5800000000745,unrelated,Odd
dfq256,34,553.8500000000058,unrelated,Even
dfq256,34,445.21000000007916,related,Even
dfq256,35,539.3799999999464,related,Odd
dfq256,35,491.63500000012573,unrelated,Odd
dfq256,37,520.6199999999953,unrelated,Odd
dfq256,38,471.36499999987427,unrelated,Even
dfq256,38,514.7600000000093,related,Even
dfq256,39,572.3700000001118,related,Odd
dfq256,39,422.59499999997206,unrelated,Odd
dfq256,40,630.100000000064,related,Even
dfq256,40,564.0399999999208,unrelated,Even
djn067,1,729.570000199601,unrelated,Odd
djn067,1,806.80499994196,related,Odd
djn067,2,823.2050000224262,related,Even
djn067,2,1271.4200001209974,unrelated,Even
djn067,3,758.3300000987947,unrelated,Odd
djn067,3,618.9350001513958,related,Odd
djn067,4,744.0849998965859,unrelated,Even
djn067,4,730.1049998495728,related,Even
djn067,5,679.9149999860674,related,Odd
djn067,5,719.600000185892,unrelated,Odd
djn067,6,997.1950000617653,unrelated,Even
djn067,6,596.8750000465661,related,Even
djn067,7,966.1850000265986,unrelated,Odd
djn067,7,705.0600000657141,related,Odd
djn067,8,722.5399999879301,unrelated,Even
djn067,8,573.9599999506027,related,Even
djn067,9,808.9599998202175,related,Odd
djn067,9,648.3199999202043,unrelated,Odd
djn067,10,735.700000077486,unrelated,Even
djn067,10,649.3100000079721,related,Even
djn067,11,913.6049998924136,unrelated,Odd
djn067,11,594.8250000365078,related,Odd
djn067,12,704.7400001902133,related,Even
djn067,12,805.5900000035763,unrelated,Even
djn067,13,1687.4500000849366,related,Odd
djn067,13,1074.1450001951307,unrelated,Odd
djn067,14,717.1450001187623,related,Even
djn067,14,659.8499999381602,unrelated,Even
djn067,15,693.5300000477582,unrelated,Odd
djn067,15,643.804999999702,related,Odd
djn067,16,1213.6550000868738,unrelated,Even
djn067,16,777.2450000047684,related,Even
djn067,17,678.3950000535697,related,Odd
djn067,17,659.1250000055879,unrelated,Odd
djn067,18,626.5600000042468,related,Even
djn067,18,603.4699999727309,unrelated,Even
djn067,19,718.8300001434982,unrelated,Odd
djn067,19,548.94999996759,related,Odd
djn067,20,2292.6600000355393,unrelated,Even
djn067,20,1813.2699998095632,related,Even
djn067,21,613.4999999776483,related,Odd
djn067,21,794.4900000002235,unrelated,Odd
djn067,22,1214.2900000326335,unrelated,Even
djn067,22,621.6650002170354,related,Even
djn067,23,1159.3899999279529,unrelated,Odd
djn067,23,685.8350001275539,related,Odd
djn067,25,678.8649999070913,related,Odd
djn067,25,685.960000148043,unrelated,Odd
djn067,26,644.4649999029934,related,Even
djn067,26,602.0750000607222,unrelated,Even
djn067,27,691.0399999469519,unrelated,Odd
djn067,27,718.9350000116974,related,Odd
djn067,28,715.3900000266731,unrelated,Even
djn067,28,672.3400000482798,related,Even
djn067,29,897.3650000989437,unrelated,Odd
djn067,29,1873.450000071898,related,Odd
djn067,30,838.0499999038875,unrelated,Even
djn067,30,711.7749999742955,related,Even
djn067,31,1022.8850001003593,unrelated,Odd
djn067,31,627.1849998738617,related,Odd
djn067,32,1194.9949997942895,unrelated,Even
djn067,32,906.3249998725951,related,Even
djn067,33,932.5299998745322,unrelated,Odd
djn067,33,1442.3299999907613,related,Odd
djn067,34,905.7200001552701,related,Even
djn067,34,757.4849999509752,unrelated,Even
djn067,35,824.6250001247972,unrelated,Odd
djn067,35,736.0249999910593,related,Odd
djn067,36,780.2450000308454,related,Even
djn067,36,612.0949999894947,unrelated,Even
djn067,37,744.3699999712408,unrelated,Odd
djn067,37,724.1449998691678,related,Odd
djn067,38,736.7249999660999,unrelated,Even
djn067,38,676.8449998926371,related,Even
djn067,39,862.785000121221,related,Odd
djn067,39,831.2299998942763,unrelated,Odd
djn067,40,1198.9299999549985,unrelated,Even
djn067,40,952.1200000308454,related,Even
dwd033,1,497.4399999991874,unrelated,Odd
dwd033,1,427.35499999986496,related,Odd
dwd033,3,379.2749999994412,unrelated,Odd
dwd033,3,363.6999999980908,related,Odd
dwd033,4,475.0350000031176,unrelated,Even
dwd033,4,484.6999999972177,related,Even
dwd033,5,436.69999999844003,related,Odd
dwd033,5,437.7500000009313,unrelated,Odd
dwd033,6,410.58000000333413,related,Even
dwd033,6,456.5500000026077,unrelated,Even
dwd033,7,485.94999999844003,unrelated,Odd
dwd033,7,449.6599999984028,related,Odd
dwd033,8,377.56500000250526,related,Even
dwd033,8,347.51999999932013,unrelated,Even
dwd033,10,695.4699999987497,unrelated,Even
dwd033,10,348.6850000008417,related,Even
dwd033,11,467.92500000080327,unrelated,Odd
dwd033,11,388.66000000049826,related,Odd
dwd033,12,464.59500000128173,unrelated,Even
dwd033,12,613.2649999998976,related,Even
dwd033,13,361.56499999924563,unrelated,Odd
dwd033,13,723.9049999988638,related,Odd
dwd033,14,1166.9199999996345,unrelated,Even
dwd033,14,564.9550000017043,related,Even
dwd033,15,479.99999999959255,related,Odd
dwd033,15,449.1999999991385,unrelated,Odd
dwd033,17,401.5949999993609,related,Odd
dwd033,17,507.86499999964144,unrelated,Odd
dwd033,18,432.45999999996275,related,Even
dwd033,18,454.19500000204425,unrelated,Even
